‾	línia alta, línia superposada, sobreratllat
👩‍👩‍👧	criatura, dona, família, família: dona, dona i noia, fill, filla, mare, nen, nena, noia, pare
👩‍👩‍👧‍👦	criatura, dona, família, família: dona, dona, noia i noi, fill, filla, mare, nen, nena, noi, noia, pare
👩‍👩‍👦‍👦	criatura, dona, família, família: dona, dona, noi i noi, fill, filla, mare, nen, nena, noi, pare
👩‍👩‍👧‍👧	criatura, dona, família, família: dona, dona, noia i noia, fill, filla, mare, nen, nena, noia, pare
👨‍👦	criatura, família, família: home i noi, fill, filla, home, mare, nen, nena, noi, pare
👨‍👦‍👦	criatura, família, família: home, noi i noi, fill, filla, home, mare, nen, nena, noi, pare
👨‍👧	criatura, família, família: home i noia, fill, filla, home, mare, nen, nena, noia, pare
👨‍👧‍👦	criatura, família, família: home, noia i noi, fill, filla, home, mare, nen, nena, noi, noia, pare
👨‍👧‍👧	criatura, família, família: home, noia i noia, fill, filla, home, mare, nen, nena, noia, pare
👩‍👦	criatura, dona, família, família: dona i noi, fill, filla, mare, nen, nena, noi, pare
👩‍👦‍👦	criatura, dona, família, família: dona, noi i noi, fill, filla, mare, nen, nena, noi, pare
👩‍👧	criatura, dona, família, família: dona i noia, fill, filla, mare, nen, nena, noia, pare
👩‍👧‍👦	criatura, dona, família, família: dona, noia i noi, fill, filla, mare, nen, nena, noi, noia, pare
👩‍👧‍👧	criatura, dona, família, família: dona, noia i noia, fill, filla, mare, nen, nena, noia, pare
🗣️	cap, cap que parla, parlant, parlar, persona, persona que parla, silueta, silueta que parla
👤	bust, misteriosa, misteriós, ombra, silueta, silueta d’un bust
👥	amic, amics, bustos, persones, silueta de bustos, siluetes, tothom
🫂	abraçada, adeu, amistat, amor, gràcies, hola, persones que s’abracen
👪️	criatura, família, fill, filla, mare, nen, nena, pare
🧑‍🧑‍🧒	adult, família, família: adult, adult, infant, infant
🧑‍🧑‍🧒‍🧒	adult, família, família: adult, adult, infant, infant, infant, infants
🧑‍🧒	adult, família, família: adult, infant, infant
🧑‍🧒‍🧒	adult, família, família: adult, infant, infant, infant
👣	caminar, cos, descalç, descalça, empremta, petja, petjades, roba, vestit
🫆	empremta dactilar, empremta digital, forense, identitat, seguretat
🦰	cabells vermells, pèl-roig, pèl-roja
🦱	afro, cabells arrissats, rínxols
🦳	ancià, blanc, cabells, cabells blancs, gris
🦲	calb, calba, calvície, cap afaitat, quimioteràpia, sense cabells
🐵	animal, cara, cara de mona, curiosa, mona
🐒	animal, mico, mona
🦍	animal, goril·la, simi
🦧	animal, mico, mona, orangutan, simi
🐶	animal, cadell, cadells, cara, cara de gos, gos, mascota
🐕️	animal, animals, gos, gossos, mascota
🦮	accessibilitat, cec, cega, gos guia, gos pigall, guia, invident
🐕‍🦺	accessibilitat, assistència, gos, gos de servei, servei
🐩	caniche, gos, peluda, pelut, púdel
🐺	animal, cara, cara de llop, llop
🦊	animal, cara, guineu
🦝	animal, astut, curiós, os rentador
🐱	animal, cara, cara de gat, gat, gatet, mascota
🐈️	animal, animals, gat, gatet, gats, mascota
🐈‍⬛	animal, felí, gat, gat negre, mala sort, marrameu, negre
🦁	alfa, animal, bram, cara, cara de lleó, fort, leo, lleó, rugit, safari, zodíac
🐯	animal, cara, cara de tigre, depredador, gran felí, tigre
🐅	animal, animals, depredador, gran felí, tigre, zoo
🐆	animal, depredador, gran felí, lleopard, pantera, zoo
🐴	animal, cara, cara de cavall, cavall, cavalls, domatge, equina, equí, granja
🫎	animal, ant, banyes, mamífer, uapití
🫏	animal, ase, mamífer, mula, ruc, somer, tossut
🐎	animal, cavall, cursa de cavalls, curses, derbi, equitació, eqüestre, granja, hípica, triple corona
🦄	cara, cara d’unicorn, unicorn
🦓	ratlla, zebra
🦌	animal, cérvol
🦬	animal, bisó, bisó europeu, búfal, ramat
🐮	animal, cara, cara de vaca, granja, llet, muuu, vaca
🐂	Taure, animal, animals, bou, brau, granja, zodíac
🐃	aigua, animal, animals, búfal, búfal aquàtic, zoo
🐄	animal, animals, granja, llet, muuu, vaca
🐷	animal, cansalada, cara, cara de porc, granja, porc
🐖	animal, animals, cansalada, granja, gras, grassa, porc, truja
🐗	animal, porc, senglar
🐽	animal, cara, granja, morro, nas, nas de porc, porc
🐏	animal, animals, banyes, mardà, marrà, ovella, zodíac, zoo, Àries
🐑	animal, be, bel, femella, granja, llana, ovella, pècora, xai
🐐	Capricorn, animal, animals, cabra, granja, llet, zodíac
🐪	animal, camell, desert, dromedari, gepa, una gepa
🐫	animal, camell, camell amb dues gepes, camell bactrià, dues gepes, gepa, gepes
🦙	alpaca, animal, guanac, llama, llana, vicunya
🦒	girafa, taques
🐘	animal, elefant
🦣	animal, extinció, gran, llanut, mamut, ullal
🦏	animal, rinoceront
🦛	animal, hipopòtam
🐭	animal, cara, cara de ratolí, ratolí
🐁	animal, animals, ratolí
🐀	animal, rata, ratolí
🐹	animal, cara, cara de hàmster, hàmster, mascota
🐰	animal, cara, cara de conill, conill, conillet, mascota
🐇	animal, conill, conillet, mascota
🐿️	esquirol, esquirol nord-americà
🦫	animal, castor, dents, presa
🦔	eriçó, punxes
🦇	animal, muricec, ratapenada, ratapinyada, ratpenat, vampir, voliac
🐻	animal, cara, cara d’os, esbramec, mel, os
🐻‍❄	blanc, os, os polar, àrtic
🐨	Austràlia, animal, coala, marsupial, os
🐼	animal, bambú, cara, cara de panda, panda
🦥	gandul, lent, mandrós, peresós
🦦	juganera, llúdria, llúdriga, pescadora
🦨	fer pudor, mofeta, pudor
🦘	Austràlia, animal, cangur, cria de cangur, marsupial, salt, saltar
🦡	animal, teixó, toixó
🐾	animal, petjades, petjades d’animal, potes
🦃	au, dia d’acció de gràcies, engolir, gall dindi, indiot
🐔	animal, au, gallina, ornitologia, pollastre
🐓	animal, animals, au, aus, gall, ornitologia
🐣	animal, au, cria, desclosa, eclosió, ou, pollet, pollet que surt de l’ou, sortida de l’ou
🐤	au, bebè, cria, ornitologia, petit, pollet, pollet de perfil
🐥	au, bebè, cria, nadó, ornitologia, petit, pollet, pollet de cara
🐦️	animal, au, ocell, ornitologia
🐧	Antàrtida, au, ornitologia, pingüí
🕊️	au, colom, ocell, ornitologia, pacifista, pau, volar
🦅	animal, au, ocell, àguila, àliga
🦆	animal, au, ocell, ànec
🦢	aneguet lleig, animal, au, cigne, ocell, ornitologia
🦉	animal, au, mussol, ocell, ornitologia, savi
🦤	Maurici, animal, au, dodo, extinció, gran, ornitologia
🪶	au, lleuger, ploma, plomatge, volar
🦩	animal, au, cridaner, flamenc, llampant, ocell, ornitologia, tropical
🦚	animal, bonic, colors vius, cua, ocell, orgull, ornitologia, ostentosa, ostentós, paona, paó
🦜	animal, au, lloro, ocell, ornitologia, parlar, pirata
🪽	ala, angelical, aviació, mitologia, ocell, volar
🐦‍⬛	animal, au, corb, còrvids, grall, merla, negre, ocell, ocell negre, ornitologia
🪿	animal, au, clacar, oca, ocell, ànec
🐦‍🔥	au, cendres, fantasia, flama, foc, fènix, mitologia, ocell, reencarnació, reencarnar-se, renaixement, renéixer, resiliència, resorgir, transformació, transformar-se
🐸	animal, cara, cara de granota, granota
🐊	animal, animals, cocodril, zoo
🐢	animal, tortuga, tortuga aquàtica, tortugues
🦎	animal, llangardaix, rèptil
🐍	Ofiüc, portador, rèptil, serp, serpentari, zodíac
🐲	animal, cara, cara de drac, conte de fades, drac
🐉	animal, cavallers, conte, conte de fades, drac, fades, fantasia, xinès
🦕	braquiosaure, brontosaure, dinosaure, diplodocus, sauròpode
🦖	Tyrannosaurus Rex, dinosaure, tiranosaure
🐳	aigua, animal, balena, balena que treu aigua, cara, oceà, platja, sortir a raig
🐋	animal, balena, oceà, platja
🐬	aleta, animal, dofí, oceà, platja
🦭	animal, foca, lleó marí, oceà
🐟️	Peixos, animal, peix, pesca, sopar, zodíac
🐠	animal, peix, peix tropical, peixos, tropical
🐡	animal, globus, peix, peix globus
🦈	animal, peix, tauró
🐙	animal, criatura, mar, oceà, pop
🐚	animal, cargol, cargol de mar, closca, conquilla, espiral, mar, platja
🪸	canvi climàtic, corall, escull, escullera, mar, oceà
🪼	animal, aquari, coïssor, cremada, dolor, invertebrat, marí, medusa, oceà, picada, plàncton, tentacles
🐌	animal, caragol, cargol, jardí, llimac, natura
🦋	animal, bonica, insecte, papallona
🐛	animal, bestiola, eruga, insecte, jardí
🐜	animal, formiga, insecte, jardí
🐝	abella, abellot, insecte, mel, natura, primavera
🪲	animal, cuca, escarabat, insecte
🐞	animal, escarabat, insecte, jardí, marieta, natura
🦗	bestiola, grill, insecte, llagosta, ortòpter, saltamartí
🪳	animal, ballarola, cuca molla, cuca panissera, escarabat, escarabat de cuina, insecte, panderola, panerola, plaga, repugnant
🕷️	aranya, insecte
🕸️	aranya, teranyina
🦂	Escorpió, animal, escorpí, zodíac
🦟	febre, fiblada, insecte, malaltia, malària, mosquit, picada, picar, virus
🪰	animal, epidèmia, insecte, larva, malaltia, mosca, mosca blava, podrit
🪱	animal, annèl·lid, cuc, cuc de terra, paràsit
🦠	ameba, bacteri, ciència, microbi, virus
💐	amor, aniversari, aventura, cita, flor, planta, ram, ram de flors
🌸	cirerer, flor, flor de cirerer, florir, planta, primavera
💮	blanca, flor, flor blanca
🪷	budisme, calma, ellesa, flor, hinduisme, lotus, pau, puresa, serenitat, Índia
🏵️	planta, roseta
🌹	Sant Valentí, bellesa, elegant, flor, planta, rosa, rosa d’amor, vermella
🥀	flor, marcida, mústia, pansida, rosa, rosa pansida
🌺	flor, hibisc, planta
🌻	aire lliure, flor, gira-sol, planta, sol
🌼	dent de lleó, flor, floració, margarida, planta, ranuncle
🌷	cultiu, flor, floració, planta, tulipa
🪻	antirrínum, flor, jacint, lavanda, lilà, lupinus, planta, violeta
🌱	brot, jove, nou, planta, plançó
🪴	casa, créixer, decoració, planta, planta amb test, test
🌲	arbre, arbre de Nadal, arbre de fulla perenne, avet, bosc, fulla perenne, perenne, pi
🌳	arbre, arbre de fulla caduca, bosc, caduc, caiguda de fulles, hàbitat, verd
🌴	arbre, palma, palmera, planta, tropical
🌵	cactus, desert, natura, planta, sequera
🌾	arròs, espiga, espiga d’arròs, gra, grans, planta
🌿	fulla, herba, planta
☘️	irlandesa, irlandès, planta, trèvol
🍀	4, afortunada, afortunat, fulles, irlandesa, irlandès, quatre, sort, trèvol, trèvol de quatre fulles
🍁	auró, caient, fulla, fulla d’auró
🍂	fulla, fulla que cau, fulla seca, seca, tardor
🍃	fulla, fulla que vola amb el vent, sortir volant, vent, voletejar
🪹	branca, covar, llar, niu, niu buit
🪺	covar, niu, niu amb ous, ocell, ou, ous
🍄	Mario, bolet, bolet verinós, fong, planta
🪾	arbre sense fulles, caiguda de la fulla, fulla caduca, hivern, sequera
🍇	Dionisi, Dionís, fruita, planta, raïm
🍈	cantalup, fruita, meló, planta
🍉	fruita, meló de moro, meló d’aigua, planta, síndria
🍊	cítric, fruita, mandarina, nectarina, planta, taronja, vitamina C
🍋	cítric, fruita, llimona, planta, àcid, àcida
🍋‍🟩	aliment, cítric, fruita, llima, menjar, planta, refrescant, tropical, verd, àcid
🍌	fruita, plàtan, potassi
🍍	colada, fruita, pinya, tropical
🥭	aliment, fruita, mango, menjar, tropical
🍎	dieta, fruita, madura, menjar, poma, poma vermella, sana, vermella
🍏	fruita, poma, poma verda, verda
🍐	fruita, pera, planta
🍑	fruita, planta, préssec
🍒	cirera, cireres, fruita, planta, vermell
🍓	baia, fruita, maduixa, planta
🫐	blau, fruit del bosc, gerd, menjar, nabiu, nabius
🥝	fruita, kiwi, menjar
🍅	hortalissa, planta, tomata, tomàquet, verdura
🫒	menjar, oliva, oliver, olivera
🥥	coco, cocoter, palmera, pinya colada
🥑	alvocat, fruita, menjar
🍆	albergínia, hortalissa, planta, verdura
🥔	hortalissa, menjar, patata, tubercle
🥕	hortalissa, menjar, pastanaga, verdura
🌽	blat de moro, collita, conrear, cultiu, dacsa, moresc, panotxa, panís
🌶️	bitxo, pebrot, picant, planta, xili
🫑	capsicum, hortalissa, menjar, pebrot, pebrot verd, verd
🥒	cogombre, cogombret, hortalissa, menjar
🥬	amanida, bleda xinesa, col, enciam, fulla verda, hamburgueses, kale
🥦	bròcoli, bròquil, col, col silvestre
🧄	all, aromatitzant, cabeça d’alls, condiment
🧅	aromatitzant, ceba, condiment
🥜	cacauet, cacauets, fruit, fruita seca, llegum, menjar, sec
🫘	fesols, llegum, menjar, monget, mongeta, petit, ronyó
🌰	castanya, fruita seca, planta, tardor
🫚	arrel, arrel de gingebre, beguda, espècia, gingebre, gínger, herba, natural, salut
🫛	beina, beina de pèsol, edamame, fesol, llegum, mongeta, pèsol, soja, verdura
🍄‍🟫	aliment, bolet, bolet marró, fong, menjar, natura, vegetal, vegetarià, xampinyó
🫜	arrel, hort, rave, remolatxa, tubercle, verdura
🍞	blat, gra, llesca, menjar, pa, restaurant, torrada
🥐	brioixeria, croissant, francès, menjar, pa
🥖	baguet, barra, menjar, pa
🫓	arepa, coca, lavash, naan, pa de coca, pita
🥨	brioixeria, brètzel, cargolat, menjar
🥯	bagel, esmorzar, fleca, forn, pa, panet
🥞	americanes, crep, creps, creps americanes, menjar, pancake
🧇	esmorzar, gofra, gofrera, indecisa, indecís
🧀	formatge, porció de formatge, tall, tall de formatge, tros de formatge
🍖	carn, carn amb os, os
🍗	afamada, afamat, carn de pollastre, cuixa, cuixa de pollastre, gall d’indi, pollastre
🥩	bistec, carn, carn vermella, tall de carn, tall de porc, tall de xai
🥓	bacó, cansalada, carn, menjar, porc, viada
🍔	afamada, afamat, hamburguesa, menjar, menjar ràpid
🍟	fregides, menjar ràpid, patates, patates fregides
🍕	afamada, afamat, formatge, pepperoni, pizza, porció, tall
🌭	frankfurt, hot dog, salsitxa
🥪	entrepà, pa
🌮	mexicà, taco
🌯	burrito, enrotllat, mexicà, rotlle, tortilla
🫔	enrotllat, menjar, mexicà, pamonha, tamal
🥙	durum, falàfel, farcit, kebab, menjar, pa
🧆	cigró, croqueta, falàfel, mandonguilla, pilota
🥚	menjar, ou
🍳	cuina, esmorzar, fregir, fàcil, ou, ou ferrat, paella, restaurant
🥘	arròs, cassola, menjar, paella, poc fonda, valenciana
🍲	cassola, cassola de menjar, estofat, guisat, menjar, olla, sopa
🫕	Suïssa, cassola, desfet, esquí, fondue, formatge, menjar, suís, suïssa, xocolata
🥣	arròs congee, bol amb cullera, cereals, esmorzar, farina de civada, farinetes
🥗	amanida, bol, enciam, menjar, verd
🍿	blat de moro, crispetes, pel·lícula
🧈	mantega, producte lacti
🧂	condiment, disgustada, disgustat, fada, fat, gust, sabor, sal, salat, saler
🥫	aliments enllaunats, conserva, llauna, llauna de conserva, menjar
🍱	bento, caixa, caixa de bento, menjar
🍘	arròs, galeta, galeta d’arròs, galeta salada, menjar
🍙	arròs, bola, bola d’arròs, japonès, menjar, onigiri
🍚	arròs, arròs bullit, bullit, menjar
🍛	arròs, arròs al curri, curri, menjar
🍜	bastonets, bol, bol fumejant, fideus, fum, fumejant, menjar, palets, pho, plat, ramen, sopa
🍝	espaguetis, italià, mandonguilles, menjar, pasta, restaurant
🍠	dolç, menjar, moniato, moniato rostit, rostit
🍢	broqueta, broqueta de marisc, kebab, marisc, menjar, oden, pal, restaurant
🍣	cru, menjar, peix, sushi
🍤	fregida, gamba, gamba fregida, tempura
🍥	menjar, pastís, pastís de peix amb remolí, peix, remolí, restaurant
🥮	festival, pastisset de lluna, pastís de lluna, tardor, yuèbǐng
🍡	broqueta, broqueta dolça japonesa, dango, dolç, japonès, postres
🥟	cresta, cresta japonesa, cresta xinesa, empanada, gyōza, jiaozi, pierogui
🥠	fortuna, futur, galeta, galeta de la sort, profecia, sort
🥡	bastonets, emportar, envàs, menjar a domicili, menjar per emportar, menjar xinès, paper
🦀	Cranc, Càncer, cranc, horòscop, zodíac
🦞	animal, bisque, llagosta, llagosta vermella, marisc, pinces, sopa de marisc
🦐	crustaci, gamba, llagostí, marisc, menjar
🦑	animal, calamar, menjar, molusc
🦪	busseig, ostra, perla
🍦	dolç, gelat, gelat de màquina, menjar, màquina, postres, restaurant
🍧	dolç, gel, gelat, granissat, picat, postres
🍨	crema, dolç, gel, gelat, menjar, postres, restaurant
🍩	dolç, dònut, menjar, postres, rosquilla
🍪	dolç, galeta, galeta de xocolata, postres, xocolata
🎂	aniversari, celebració, dolç, pastís, pastís d’aniversari, per molts anys, postres
🍰	dolç, massa, pastís, porció, porció de pastís, postres, tall
🧁	cupcake, dolç, fideus, fleca, forn, magdalena, postres, sucre
🥧	carn, coca, farcit, fruita, pastís, pastís de carbassa, pastís de poma, tros de pastís
🍫	Halloween, dolç, llaminer, llaminera, rajola, rajola de xocolata, xocolata, xocolatina
🍬	Halloween, caramel, càries, dolç, embolcall, llaminadura, llaminer, llaminera, postres, restaurant
🍭	caramel, confits, dolç, llaminadura, menjar, pal, piruleta, postres, restaurant
🍮	crema, dolç, flam, postres, púding
🍯	mel, menjar, os, pot, pot de mel
🍼	bebè, bebès, beguda, beure, biberó, llet, nadons, nadó, naixement, nascuda, nascut
🥛	beguda, beure, got, got de llet, llet
☕️	beguda, beguda calenta, cafeïna, cafè, calenta, fumejant, matí, te, xocolata calenta
🫖	beguda, menjar, te, tetera
🍵	beguda, beure, oolong, tassa, tassa de te, tassa de te amb nansa, te
🍶	ampolla, bar, beguda, got, restaurant, sake
🍾	ampolla, ampolla amb tap de suro destapat, ampolla de cava, bar, beguda, cava, destapar, suro, tap
🍷	alcohol, bar, beguda, begudes, copa, copa de vi, restaurant, vi
🍸️	alcohol, bar, beguda, begudes, beure, club, copa, copa de còctel, còctel, martini
🍹	alcohol, bar, beguda, beguda tropical, begut, club, copa, còctel, festa, mai tai, tropical, tròpic
🍺	Oktoberfest, alcohol, alemanya, bar, cervesa, cervesa d’estiu, gerra, gerra de cervesa, pinta, tanc de cervesa
🍻	alcohol, bar, beguda, begudes, brindar, brindis, brindis amb gerra de cervesa, cervesa, gerra, salut
🥂	beguda, beure, brindis, cava, celebrar, copes, tritlleig, xampany, xin-xin
🥃	beguda, copeta, got, got de licor, licor, whisky, whisky escocès
🫗	abocar, accident, aigua, beguda, buit, got, got que aboca un líquid, rajar, vaja, vessar
🥤	aigua, beguda, canya, got, got amb canya, refresc, suc
🧋	bombolla, llet, menjar, perla, taiwan, te, te amb bombolles
🧃	beguda, bric, bric de suc, dolç, palla, suc
🧉	beguda, beure, mate
🧊	fred, gel, glaçó, iceberg
🥢	bastonet, bastonets, bastonets xinesos, oriental, xinès
🍽️	cuina, forquilla, forquilla, ganivet i plat, ganivet, ganivet i plat, menjar, plat, sopar
🍴	afamada, afamat, alimentar-se, cobert, deliciós, dinar, esmorzar, forquilla, forquilla i ganivet, ganivet, menjar, restaurant, sopar
🥄	cobert, cullera, menjar
🔪	arma, cuina, eina, ganivet, ganivet de cuina, ganivet japonès, xef
🫙	buit, condiment, contenidor, emmagatzemar, pot, res, salsa, vidre
🏺	aquari, beguda, cuina, eina, gerra, zodíac, àmfora
🌍	Europa, bola del món, globus terraqüi amb Europa i Àfrica, món, terra, Àfrica
🌎️	Amèrica, bola del món, globus terraqüi, globus terraqüi amb Amèrica, món, terra
🌏	Austràlia, bola del món, globus terraqüi amb Àsia i Austràlia, món, terra, Àsia
🌐	bola del món, globus terraqüi amb meridians, meridians, món, terra, xarxa d’abast mundial
🗺️	mapa, mapa del món, món
🗾	Japó, mapa, mapa del Japó
🧭	brúixola, direcció, magnètic, magnètica, navegació, orientació
🏔️	fred, muntanya, muntanya amb neu al cim, muntanya nevada, neu
⛰️	muntanya
🌋	erupció, muntanya, natura, volcà
🗻	Fuji, mont, mont Fuji, muntanya, natura
🏕️	acampada, campament, càmping
🏖️	para-sol, platja, platja amb para-sol
🏜️	desert, desèrtic
🏝️	desert, deserta, illa, illa deserta
🏞️	nacional, parc, parc nacional
🏟️	estadi
🏛️	clàssic, edifici, edifici clàssic
🏗️	construcció, construcció d’edificis, edificis, grua, obra
🧱	fang, maó, morter, mur, paret, totxana, totxanes, totxo, totxos
🪨	còdol, dur, dura, pedra, penyal, pesada, pesat, roc, roca, sòlid
🪵	fusta, llenya, tronc
🛖	cabana, casa, casa rodona, iurta, refugi
🏘️	casa, cases, edifici
🏚️	abandonada, casa, casa abandonada, casa en ruïnes, ruïnes
🏠️	afores, casa, casa de camp, casa senzilla, edifici, instal·lar-se, llar, on és el cor, ranxo, suburbana, suburbà
🏡	afores, casa, casa amb jardí, casa de camp, casa senzilla, edifici, jardí, on és el cor, suburbana, suburbà
🏢	ciutat, cúbic, edifici, edifici d’oficines, feina
🏣	correus, edifici, japonès, oficina, oficina de correus japonesa
🏤	correus, europea, oficina, oficina de correus, oficina de correus europea
🏥	clínica, doctor, doctora, edifici, hospital, medicina, metge, metgessa, salut
🏦	banc, edifici
🏨	edifici, hotel
🏩	cites, edifici, hotel, hotel de cites
🏪	24, 24 hores, botiga, botiga a l’abast, botiga de conveniència, edifici
🏫	edifici, escola
🏬	botiga, centre comercial, edifici, magatzem
🏭️	edifici, fàbrica
🏯	castell, castell japonès, edifici, japonès
🏰	castell, construcció, edifici, europeu
💒	amor, capella, casament, noces
🗼	Tòquio, torre, torre de Tòquio
🗽	NY, Nova York, estàtua, estàtua de la Llibertat, llibertat
⛪️	benedicció, beneir, capella, creu, cristià, edifici, església, religió
🕌	islam, mesquita, musulmana, musulmà, religió
🛕	hinduisme, hindú, temple, temple hindú
🕍	judaisme, jueu, jueva, religió, sinagoga, temple
⛩️	religió, santuari, santuari xintoista, temple, xintoista
🕋	Ka’ba, islam, musulmà, religió
⛲️	font
⛺️	acampada, campament, càmping, tenda, tenda de campanya
🌁	boira, bromosa, bromós, paisatge, paisatge emboirat
🌃	estel, estrella, estrelles, nit, nit estelada, nit estrellada
🏙️	ciutat, paisatge, paisatge urbà, urbà
🌄	alba sobre les muntanyes, matí, muntanya, muntanyes, sol, sortida del sol
🌅	alba, matí, sol, sortida del sol, temps
🌆	ciutat, crepuscle, edifici, ocàs, paisatge urbà, paisatge urbà al vespre, posta de sol, vespre
🌇	ciutat, crepuscle, edifici, ocàs, posta de sol, sol
🌉	nit, pont, pont de nit
♨️	aigües termals, brolladors, calor, complex turístic, fonts termals, fumejant, vapor
🎠	atraccions, cavall, cavallets, entreteniment
🛝	divertit, jugar, lliscar, parc, togoban
🎡	fira, parc d’atraccions, roda, roda de fira
🎢	atraccions, muntanya russa, parc d’atraccions
💈	afaitada, barber, barberia, pal, pal de barberia, tallada de cabells
🎪	carpa, carpa de circ, circ
🚂	ferrocarril, locomotora, motor, tren, trens, vagó de cua, vapor, vehicle, viatge
🚃	elèctric, ferrocarril, tramvia, transport, tren elèctric, troleibús, vagó, vagó de tren elèctric, viatge
🚄	Shinkansen, alta velocitat, ferrocarril, tren, tren d’alta velocitat, velocitat, via del tren
🚅	alta velocitat, bala, ferrocarril, shinkansen, tren, tren bala, velocitat, via del tren, viatge
🚆	arribada, arribat, ferrocarril, tren, vehicle, via del tren, xuc-xuc
🚇️	metro, transport, túnel, vehicle, viatge
🚈	arribada, arribat, ferrocarril, ferrocarril lleuger, metro lleuger, monorail, tren, tren lleuger, vehicle
🚉	estació, ferrocarril, tren, vehicle, vies
🚊	tramvia, transport, troleibús, tròlei, vehicle
🚝	monocarril, monorail, vehicle
🚞	ferrocarril, ferrocarril de muntanya, muntanya, vagó, viatge
🚋	autobús, tramvia, troleibús, vagó, vagó de tramvia
🚌	autobús, bus, vehicle
🚍️	autobús, autobús de cara, autobús que arriba, bus, bus de cara, proper
🚎	autobús, bus, tramvia, troleibús, tròlei
🚐	autobús, bus, conduir, furgoneta, microbús, minibús, vehicle
🚑️	ambulància, emergència, urgència, vehicle
🚒	bombers, camió de bombers, cotxe, cotxe de bombers, motor
🚓	cotxe, cotxe de policia, policia, policies
🚔️	arribant, cotxe, cotxe de policia de cara, cotxe de policia que arriba, policia, proper
🚕	conduir, taxi, taxi groc, transport, vehicle
🚖	aturar un taxi, cotxes, proper, taxi, taxi de cara, taxi groc, taxi que arriba
🚗	automòbil, conducció, cotxe, vehicle
🚘️	arribant, automòbil, automòbil de cara, automòbil que arriba, cotxe, cotxes, proper
🚙	conduir, cotxe, recreatiu, tot camí, totterreny, vehicle, vehicle tot camí, vehicle tot terreny
🛻	camioneta, camioneta descoberta, descoberta, pickup, transport
🚚	camió, camió de repartiment, conduir, cotxe, repartiment, vehicle
🚛	articulat, camió, camió articulat, conduir, cotxe, moure, semiremolc, vehicle
🚜	agricultura, tractor, vehicle
🏎️	carreres, cotxe, cotxe de curses, curses, fórmula 1
🏍️	curses, moto, motocicleta
🛵	escúter, moto, motocicleta, transport
🦽	accessibilitat, cadira de rodes manual
🦼	accessibilitat, cadira de rodes elèctrica, cadira de rodes motoritzada
🛺	bicitaxi, bicitaxi amb motor, rickshaw
🚲️	anar amb bicicleta, bici, bicicleta, ciclisme, ciclisme de sala, ciclista, vehicle
🛴	patinet, transport
🛹	monopatí, patinador, patinadora, patí, rodes
🛼	esport, patí, patí de rodes, rodes
🚏	autobús, bus, parada, parada de bus, parada d’autobús
🛣️	autopista, autovia, carretera
🛤️	ferrocarril, tren, via, via de tren
🛢️	barril, barril de petroli, bidó, bidó de petroli, petroli
⛽️	assortidor, assortidor de gasolina, benzina, benzinera, combustible, gasolina
🛞	cercle, cotxe, girar, pneumàtic, roda, rodar, vehicle
🚨	alarma, alerta, cotxe, emergència, girant, llum, llum de cotxe de policia, policia, sirena
🚥	horitzontal, intersecció, semàfor, semàfor horitzontal, senyal, trànsit
🚦	conducció, intersecció, semàfor, semàfor vertical, senyal, trànsit, vertical
🛑	detenció, estop, octogonal, senyal, senyal de detenció obligatòria, senyal d’estop, stop
🚧	barrera, construcció, obres, tanca
⚓️	eina, vaixell, àncora
🛟	boia, cèrcol, flotador, nedar, rescat, salvament, salvavides, seguretat
⛵️	iot, mar, vaixell, vehicle, vela, veler
🛶	barca, caiac, canoa, kayak, nau
🚤	barca, estiu, llac, llanxa, llanxa ràpida, luxe, milionari, milionària, ràpida, viatge
🛳️	passatgers, vaixell, vaixell de passatgers
⛴️	ferri, passatger, vaixell, vaixell de passatgers
🛥️	llanxa, llanxa de motor, motor, vaixell
🚢	Titànic, mar, passatger, passatgers, riu, vaixell, vehicle, viatge
✈️	aeroplà, avió, jet, vehicle, viatge, vol, volant, volar
🛩️	aeroplà, avioneta, avió, vehicle, vol
🛫	avió, enlairament, enlairament d’avió, facturació, sortida, sortida d’avió, sortides, vehicle
🛬	arribada, arribada d’avió, arribades, arribant, aterratge, aterratge d’avió, avió, vehicle
🪂	ala delta, fer paracaigudisme, paracaigudes, paracaigudisme, paracaigudista, parapent
💺	cadira, seient
🚁	helicòpter, vehicle, viatge
🚟	ferrocarril, ferrocarril de suspensió, suspensió, tramvia elevat, vehicle
🚠	muntanya, telecabina, telecadira, telefèric, telefèric de muntanya
🚡	aeri, cabina, telecabina, telefèric, tramvia, vehicle
🛰️	espacial, espai, satèl·lit, vehicle
🚀	coet, coets, espacial, espai, llançament, llançar, vehicle, viatge
🛸	UFO, extraterrestre, extraterrestres, objecte volador no identificat, ovni, plat volador
🛎️	grum, hotel, recepció, timbre, timbre del grum
🧳	bossa de viatge amb rodes, equipatge, fer la maleta, maleta, maleta amb rodes, viatge, viatjar
⌛️	rellotge, rellotge de sorra, rellotge d’arena, sorra, temporitzador
⏳️	ampolleta, hores, només es viu una vegada, rellotge, rellotge amb sorra que cau, rellotge de sorra, rellotge d’arena, rellotge d’arena que cau, sorra, temporitzador
⌚️	hora, rellotge
⏰️	alarma, despertador, espera, h, hora, hores, rellotge, retard, tard
⏱️	cronòmetre, hora, rellotge
⏲️	rellotge, temporitzador
